매장명,시도명,구군명,시도코드,구군코드,주소,전화번호,위도,매장코드,관리코드,오픈일자,테마매장여부
김해금관대로DT,경남,김해시,10,1003,경상남도 김해시 내동 171-8,1522-3232,35.23984059831166,0,1796,20210429,T01@T05@T08@T16@T17@T20@T30@T34@@@T36@T43@T56@T62@T65@T70@T71@P90@T09
밀양DT,경남,밀양시,10,1004,경상남도 밀양시 삼문동 532-3,1522-3232,35.4853274,0,1598,20191223,Z9999@T01@T05@T08@T16@T17@T20@@T30@T34@@@T36@T56@T62@T65@T70@T09
경남사천DT,경남,사천시,10,1005,"경상남도 사천시 사천읍 수석리 320-17, 320-21, 320-22, 320-23",1522-3232,35.080980061,0,1523,20190726,Z9999@T01@T05@T08@T16@T17@T20@T30@@@T36@@T56@T62@T65@T70@P90@T09
사천벌리,경남,사천시,10,1005,경상남도 사천시 벌리동 256-14,1522-3232,34.9411367,0,795,20140625,Z9999@T05@T08@T16@T17@T20@T30@T36@@@@T43@@T56@T62@T65@T70@T71@P90@T09
진주평거,경남,진주시,10,1008,경상남도 진주시 평거동 900 BYC빌딩1층,1522-3232,35.172324,0,1029,20160121,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@@T43@T51@@T56@T62@T65@T70@T71@P90@T09
진주칠암DT,경남,진주시,10,1008,경상남도 진주시 주약동 109-3외 9필지,1522-3232,35.1749073,0,1000,20151105,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@@@T36@T43@T51@@T56@T62@T65@T70@T71@P90@T09
진주중안,경남,진주시,10,1008,경상남도 진주시 중안동 12-7,1522-3232,35.1929303,0,728,20140128,Z9999@T02@T05@T08@T16@T17@T20@T21@T30@@@@T36@T43@T51@@T56@T62@T65@T70@T71@P90
진주신안,경남,진주시,10,1008,경상남도 진주시 신안동 350-1번지,1522-3232,35.1843723,0,647,20130730,Z9999@T05@T08@T16@T17@T20@T21@T30@@@T36@@T43@@T56@T62@T65@T70@T71@P20@P90@T09
진주경상대,경남,진주시,10,1008,경상남도 진주시 가좌동 492-5 번지,1522-3232,35.15241245,0,32,20090120,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T36@@T43@T51@@T56@T62@T64@T65@T70@T71@P20@P90@T09
진주초전DT,경남,진주시,10,1008,"경상남도 진주시 초전동 1071, 1072-10, 1072-11",1522-3232,35.197388,0,2131,20230511,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T51@T56@T62@T65@T70@P90@T09
진주혁신도시,경남,진주시,10,1008,"경상남도 진주시 충무공동 225-1 드림어반스퀘어 116,117호,217호",1522-3232,35.180806,0,1781,20210325,Z9999@T05@T08@T16@T17@T20@T21@@T30@T34@@T36@@T43@@T56@T62@T64@T65@T70@T71@P90@T09
경상대칠암캠퍼스,경남,진주시,10,1008,경상남도 진주시 칠암동 490-1,1522-3232,35.17852605,0,1891,20211125,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@T51@@T56@T62@T65@T70@T71@P20@P60@P90@T09
마산회원DT,경남,창원시,10,1010,경상남도 창원시 마산회원구 회원동 43-5,1522-3232,35.2206567,0,1536,20190909,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@@@T36@T43@@T56@T62@T65@T70@T71@P90@T09
창원상남로,경남,창원시,10,1010,경상남도 창원시 성산구 상남동 26-4,1522-3232,35.22125492182339,0,1507,20190726,Z9999@T05@T08@T16@T17@T20@T21@T30@@@T43@@T56@T62@T64@T65@T70@T71@T09
마산역DT,경남,창원시,10,1010,경상남도 창원시 마산회원구 석전동 223-4,1522-3232,35.2362004,0,1454,20181220,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@@@@T36@T43@@T56@T62@T65@T70@T71@P60@P90@T09
마산해안대로DT,경남,창원시,10,1010,경상남도 창원시 마산합포구 오동동 317,1522-3232,35.204510322,0,1416,20180918,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@@@T36@T43@@T56@T62@T65@T70@T71@P90@T09
진해자은DT,경남,창원시,10,1010,경상남도 창원시 진해구 자은동 793-2,1522-3232,35.143793,0,1310,20180104,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@@@T43@T56@T62@T65@T70@T71@T09
창원역DT,경남,창원시,10,1010,경상남도 창원시 의창구 팔용동 157-2,1522-3232,35.257123763205655,0,1312,20171220,Z9999@T01@T05@T08@T16@T17@T20@T30@@@@T43@@T56@T62@T65@T70@T71@P60@T09
창원호계DT,경남,창원시,10,1010,경상남도 창원시 마산회원구 내서읍 호계리 177-2,1522-3232,35.261507,0,1238,20170629,Z9999@T01@T05@T08@T16@T17@T20@T30@@@@T36@T43@@T56@T62@T65@T70@T71@P90@T09
창원마창대교,경남,창원시,10,1010,경상남도 창원시 성산구 귀곡동 717,1522-3232,35.170623,0,1230,20170608,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T56@T62@T65@T70@P50
삼성창원병원,경남,창원시,10,1010,경상남도 창원시 마산회원구 합성동 50 삼성창원병원,1522-3232,35.24256504,0,1074,20160607,T05@T08@T16@T17@T20@T30@T34@@T36@@@T51@T56@T62@T64@T65@T70@P70@T09
진해용원,경남,창원시,10,1010,경상남도 창원시 진해구 용원동 1211-11 형제빌딩,1522-3232,35.101122,0,738,20140224,T05@T08@T16@T17@T20@T21@T30@T34@@@@T43@T62@T65@T70@T71@T09
창원리베라,경남,창원시,10,1010,경상남도 창원시 성산구 상남동 78-4 리베라컨밴션,1522-3232,35.22331963084193,0,635,20130625,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@@T43@T51@@T56@T62@T63@T64@T65@T70@T71@T09
창원상남중앙,경남,창원시,10,1010,경상남도 창원시 성산구 상남동 14-5 유탑빌딩,1522-3232,35.22267448372802,0,624,20130605,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@@T56@T62@T64@T65@T70@T71@T09
창원상남동,경남,창원시,10,1010,경상남도 창원시 성산구 상남동 6-1,1522-3232,35.224557340244004,0,95,20071025,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@T51@@T56@T62@T63@T64@T65@T70@T71@T09
신세계마산,경남,창원시,10,1010,경상남도 창원시 마산합포구 산호동 10-3 신세계백화점 내 지하1층,1522-3232,35.21936342,0,69,20070604,T05@T08@T16@T17@T20@T30@@T36@@@T62@T64@T65@T70@P40@T09
창원시티세븐,경남,창원시,10,1010,"경상남도 창원시 성산구 대원동 122, 더시티세븐 상업시설동 1층 E-121호",1522-3232,35.240130826356626,0,131,20080612,Z9999@T05@T08@T16@T17@T20@T30@T34@@@@T43@T51@@T56@T62@T64@T65@T70@T71@T09
경남대,경남,창원시,10,1010,경상남도 창원시 마산합포구 해운동 17-7번지,1522-3232,35.178461,0,570,20121214,Z9999@T02@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@@T43@@T56@T62@T64@T65@T70@T71@P20@P60@P90@T09
창원용지호수,경남,창원시,10,1010,경상남도 창원시 성산구 용호동 73-30,1522-3232,35.22992717162413,0,464,20111223,Z9999@T05@T08@T16@T17@T20@T21@T30@@@@T43@@T56@T62@T64@T65@T70@T71@T09
마산월남동DT,경남,창원시,10,1010,"경상남도 창원시 마산합포구 월남동2가 9-2, 10-1, 10-2, 10-5",1522-3232,35.18582228792928,0,1741,20201210,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@T36@@T43@@T56@T62@T65@T70@T71@P90@T09
마산봉암로DT,경남,창원시,10,1010,경상남도 창원시 마산회원구 봉암동 471-6,1522-3232,35.218819535,0,1912,20220106,T01@T05@T08@T16@T17@T20@T30@T34@@@T36@T43@T51@T56@T62@T65@T70@T71@P90@T09
진해경화역DT,경남,창원시,10,1010,경상남도 창원시 진해구 경화동 812-8,1522-3232,35.159250543,0,2103,20230324,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@T43@T51@T56@T62@T65@T70@T71@T09
창원이마트,경남,창원시,10,1010,경상남도 창원시 성산구 중앙동 91 창원이마트,1522-3232,35.226711,0,2578,20260528,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T43@T56@T62@T64@T65@T66@T70@T71@P40@T09
창원반림,경남,창원시,10,1010,경상남도 창원시 성산구 반림동 21 화성메디칼빌딩,1522-3232,35.23604777804381,0,1882,20211111,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@T51@@T56@T62@T64@T65@T70@T71
창원유니시티,경남,창원시,10,1010,경상남도 창원시 의창구 중동 784-1,1522-3232,35.256514629242055,0,1686,20200806,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@@@T56@T62@T64@T65@T70@T71@T09
창원NC파크R,경남,창원시,10,1010,"경상남도 창원시 마산회원구 양덕동 477 마산종합운동장, 창원NC파크",1522-3232,35.22342934,0,1949,20220402,Z9999@T03@T05@T08@T16@T17@T20@T21@T26@T27@T29@T30@T34@T36@T37@T39@T41@T42@@T43@T47@T49@T51@T53@T56@T62@@T70
창원중앙역,경남,창원시,10,1010,경상남도 창원시 의창구 사림동 165-12,1522-3232,35.238753,0,1895,20211209,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T51@T56@T62@T64@T65@T70@P90@T09
진해부산신항,경남,창원시,10,1010,"경상남도 창원시 진해구 용원동 1342 오렌지타운, 112호",1522-3232,35.08841817,0,1978,20220526,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@T51@T62@T65@T70@T71@T09
창원경상대병원,경남,창원시,10,1010,경상남도 창원시 성산구 성주동 146-1 창원경상대학교병원,1522-3232,35.19889879953514,0,2329,20240929,T05@T08@T16@T17@T20@T21@T30@T34@T43@@T51@T56@T62@T64@T65@T67@T70@T71@P70@P90@T09
창원대로DT,경남,창원시,10,1010,경상남도 창원시 성산구 가음정동 391-1 스타벅스,1522-3232,35.2095615963132,0,2046,20221027,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@T43@T51@@T56@T62@T65@T70@T71@T09
창원사파,경남,창원시,10,1010,"경상남도 창원시 성산구 사파동 84-1 가야빌딩 1,2층",1522-3232,35.22312859619139,0,2043,20221215,T05@T08@T16@T17@T20@T21@T30@T34@@T43@T51@@T56@T62@T65@T70@T71@P90
창원파티마병원,경남,창원시,10,1010,경상남도 창원시 의창구 명서동 212 창원파티마병원,1522-3232,35.23679725,0,1793,20210422,T05@T08@T16@T17@T20@T21@T30@T34@@@T56@T62@T64@T65@T70@P70
창원내서,경남,창원시,10,1010,경상남도 창원시 마산회원구 내서읍 중리 1043-1,1522-3232,35.2490312214725,0,1828,20210708,T05@T08@T16@T17@T20@T21@T30@T34@T36@@@T51@T62@T64@T65@T70@T09
창원대방,경남,창원시,10,1010,"경상남도 창원시 성산구 대방동 361-1 TOP메디컬빌딩, 1층 104호",1522-3232,35.209242593324696,0,2364,20241212,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T43@T51@T56@T62@T65@T70@T71@P90@T09
마산진동DT,경남,창원시,10,1010,경상남도 창원시 마산합포구 진동면 진동리 878-2 신라해장국,1522-3232,35.114308,0,2138,20230622,T01@T05@T08@T16@T17@T20@T30@T34@@T36@@T51@T56@T62@T65@@T70@P90@T09
통영이마트,경남,통영시,10,1011,경상남도 통영시 광도면 죽림리 1566-2 이마트통영점,1522-3232,34.886597495,0,461,20111220,Z9999@@T05@T08@T16@T17@T20@T30@T36@@@T43@T56@T62@T64@T65@T70@T71@P40@T09
통영죽림,경남,통영시,10,1011,경상남도 통영시 광도면 죽림리 1572-71,1522-3232,34.882242,0,2184,20230915,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T43@T51@T56@T62@T65@T70@T71@P90
통영북신DT,경남,통영시,10,1011,경상남도 통영시 북신동 663-8,1522-3232,34.8547537944604,0,2335,20240929,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@T36@T43@T51@T56@T62@T63@T65@T70@T71@T09
거제대로DT,경남,거제시,10,1016,경상남도 거제시 수월동 1043-203,1522-3232,34.894667,0,1652,20200618,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@T36@@@T43@T56@T62@T65@T70@T71@T09
거제고현,경남,거제시,10,1016,경상남도 거제시 고현동 977-4,1522-3232,34.8907709,0,905,20150326,Z9999@T05@T08@T16@T17@T20@T21@T22@T30@T34@@@T36@T51@T56@T62@T64@T65@T70@P90
소노캄거제,경남,거제시,10,1016,경상남도 거제시 일운면 소동리 115 대명리조트거제휴양콘도미니엄 1층,1522-3232,34.84384342,0,628,20130614,T05@T08@T16@@T17@T20@T30@@T36@@T62@T65@T70@P30@T09
거제사등,경남,거제시,10,1016,경상남도 거제시 사등면 청곡리 700-7,1522-3232,34.895546,0,2511,20260115,T05@T08@T16@T17@T20@T21@T30@T34@T36@T47@T51@T56@T62@T63@T70@P90@T09
거제상동DT,경남,거제시,10,1016,"경상남도 거제시 상동동 166-3, 184-1",1522-3232,34.868574,0,2380,20250213,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@T56@T62@T65@T70@T71@P90@T09
거제옥포DT,경남,거제시,10,1016,"경상남도 거제시 옥포동 550-14,15",1522-3232,34.88898292568363,0,1742,20201210,Z9999@T01@T02@T05@T08@T16@T17@T20@T30@T34@@T36@@T43@T56@T62@T65@T70@T71@T09
거제장평,경남,거제시,10,1016,경상남도 거제시 장평동 337-1,1522-3232,34.892974,0,2140,20230602,T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@T51@T56@T62@T65@T70@T71@P90@T09
남양산IC DT,경남,양산시,10,1018,경상남도 양산시 동면 석산리 966,1522-3232,35.319987,0,1519,20190731,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@@T56@T62@T65@T70@P90@T09
양산증산역,경남,양산시,10,1018,경상남도 양산시 물금읍 가촌리 1292,1522-3232,35.30898019301058,0,1471,20190225,Z9999@T05@T08@T16@T17@T20@T21@T30@T36@@@@T43@T62@T65@T70@T71@P80@P90@T09
양산가촌,경남,양산시,10,1018,경상남도 양산시 물금읍 가촌리 1270-10,1522-3232,35.3171469065169,0,1329,20180125,Z9999@T02@T05@T08@T16@T17@T20@T21@T30@T34@@@T36@@T43@@T56@T62@T65@T70@T71@P90@T09
양산덕계DT,경남,양산시,10,1018,경상남도 양산시 덕계동 323-2외1필지,1522-3232,35.3761068854677,0,1227,20170525,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@@T36@@T43@T56@T62@T65@T70@T71@T09
양산터미널,경남,양산시,10,1018,경상남도 양산시 중부동 710-1 양산시외버스터미널,1522-3232,35.3353404,0,906,20150327,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@@T43@@T56@T62@T65@T70@T71@P60@P80@T09
양산범어,경남,양산시,10,1018,경상남도 양산시 물금읍 범어리 2711-4,1522-3232,35.3287435162243,0,710,20131223,Z9999@@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@@T43@@T56@T62@T65@T70@T71@P20@P70@P80@T09
양산이마트,경남,양산시,10,1018,경상남도 양산시 중부동 705 양산이마트 1층,1522-3232,35.33706607072501,0,387,20110429,Z9999@T05@T08@T16@T17@T20@T30@T34@@T36@@@T43@T56@T62@T65@T70@T71@P40@P80@T09
양산물금DT,경남,양산시,10,1018,경상남도 양산시 물금읍 물금리 872-7,1522-3232,35.3075354379422,0,1983,20220602,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T51@T56@T62@T65@T70@P60@P90@T09
양산통도사,경남,양산시,10,1018,경상남도 양산시 하북면 삼수리 114-2,1522-3232,35.4722969553954,0,2403,20250430,T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T47@T51@T56@T62@T63@T65@T70@T09
양산부산대학교병원,경남,양산시,10,1018,경상남도 양산시 물금읍 범어리 2762-1 양산부산대학교병원,1522-3232,35.32806420490634,0,2347,20241121,T05@T08@T16@T17@T20@T21@T30@T34@T36@T51@T56@T62@T63@T64@T65@T70@P70@T09
양산신기DT,경남,양산시,10,1018,경상남도 양산시 신기동 646-14 무봉리순대,1522-3232,35.355007631985565,0,2324,20240927,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@T56@T62@T63@T65@T70@T71@T09
경산중방DT,경북,경산시,11,1101,경상북도 경산시 중방동 847-6,1522-3232,35.8274054981779,0,1216,20170518,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@@T36@@@T43@@T56@T62@T65@T70@T71@P70@P90@T09
영남대아트센터,경북,경산시,11,1101,경상북도 경산시 대동 214-1 천마아트센터 대공연장,1522-3232,35.831888263213514,0,822,20140825,T05@T08@T16@T17@@@@T20@@@T21@T30@T36@@T56@T62@T65@T70@P20@P40@P80@T09
영남대중앙도서관,경북,경산시,11,1101,경상북도 경산시 조영동 321 영남대학교,1522-3232,35.83332843318061,0,821,20140825,T05@T08@T16@T17@@@@@@T20@T21@T30@@T36@T62@T65@T70@P20@P40@P80@T09
영남대,경북,경산시,11,1101,경상북도 경산시 대동 168-3 1~3층,1522-3232,35.836954114839195,0,681,20131030,Z9999@T05@T08@T16@T17@T20@T21@T30@@T36@T43@@T56@T62@T65@T70@T71@P20@P80@P90
스타필드마켓경산,경북,경산시,11,1101,경상북도 경산시 중산동 623 경산이마트,1522-3232,35.8346240436798,0,46,20060728,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T51@T56@T62@T63@T65@T70@P01@P40@P80@P90@T09
대구대학교,경북,경산시,11,1101,경상북도 경산시 진량읍 내리리 15 대구대학교경산캠퍼스,1522-3232,35.8973698748974,0,1866,20210909,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T51@@T56@T62@T65@T70@T71@P20@P40@P90
경산임당역DT,경북,경산시,11,1101,경상북도 경산시 계양동 266,1522-3232,35.8337503248567,0,1670,20200715,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@T36@@T56@T62@T65@T70@P80@P90@T09
경산중산,경북,경산시,11,1101,경상북도 경산시 중산동 632,1522-3232,35.83029669680521,0,1965,20220421,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T51@@T56@T62@T64@T65@T70@T71@P90
경산신대부적,경북,경산시,11,1101,경상북도 경산시 압량읍 부적리 200-3,1522-3232,35.84512191269418,0,2525,20260227,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@T55@T56@T62@@T65@T71@P20@P90@T09
경산하양DT,경북,경산시,11,1101,경상북도 경산시 진량읍 부기리 532-1,1522-3232,35.904849,0,1937,20220317,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@T36@T43@T51@@T56@T62@T65@T70@T71@P01@P60@P90@T09
경산사동DT,경북,경산시,11,1101,"경상북도 경산시 사동 561,561-1,561-10",1522-3232,35.8189231,0,2354,20241128,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@@T56@T62@T63@T65@T70@T71@T09
경산무학,경북,경산시,11,1101,경상북도 경산시 하양읍 서사리 340,1522-3232,35.9172823645922,0,2224,20240103,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@T51@@T56@T62@T65@T70@T71@P90@T09
경주보문,경북,경주시,11,1102,경상북도 경주시 천군동 205-65,1522-3232,35.83653497682624,0,1351,20180323,T05@T08@T16@T17@T20@T21@T30@T36@@@@@T43@T62@T65@T70@T71@P90@T09
경주터미널DT,경북,경주시,11,1102,"경상북도 경주시 사정동 488-7, 8",1522-3232,35.838226,0,1068,20160523,Z9999@T01@T05@T08@T16@T17@T20@T30@@@T43@T56@T62@T65@T70@T71@P60@P90@T09
경주대릉원,경북,경주시,11,1102,경상북도 경주시 황남동 140-2,1522-3232,35.834026512273645,0,794,20140623,Z9999@T05@T08@T16@T17@T20@T30@@@T36@T56@T62@T65@T70@P90@T09
경주보문호수DT,경북,경주시,11,1102,경상북도 경주시 북군동 57-40 1~3층,1522-3232,35.8532391,0,721,20140121,T01@T05@T08@T16@T17@T20@T30@@T36@@T43@T56@T62@T65@T70@T71@P90@T09
경주보문로DT,경북,경주시,11,1102,경상북도 경주시 천군동 1584-33번지 외 1번지(신평동 719-220),1522-3232,35.83874253765283,0,550,20120910,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@T36@@@T56@T62@T65@T70@P30@P90
경주용황,경북,경주시,11,1102,"경상북도 경주시 용강동 1710, 1층",1522-3232,35.884566127632404,0,2484,20251121,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T43@T51@T56@T62@T65@T70@T71@P90@T09
경주용강DT,경북,경주시,11,1102,경상북도 경주시 용강동 900-8,1522-3232,35.8677384570479,0,1901,20211216,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@@T51@T56@T62@T65@T70@P90@T09
경주충효DT,경북,경주시,11,1102,"경상북도 경주시 충효동 541, 410번지",1522-3232,35.844539906331164,0,2260,20240502,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@T56@T62@T65@T70@T71@P90@T09
구미상모DT,경북,구미시,11,1105,"경상북도 구미시 상모동 478-5 상모주유소, 478-6, 478-7",1522-3232,36.0823172,0,1459,20190130,Z9999@T01@T05@T08@T16@T17@T20@T30@T36@@@T56@T62@T65@T70@P90@T09
구미도량DT,경북,구미시,11,1105,"경상북도 구미시 도량동 315, 315-5",1522-3232,36.138474,0,1412,20180831,Z9999@T01@T05@T08@T16@T17@T20@T30@@@T43@T56@T62@T65@T70@T71@P70@P90@T09
구미옥계,경북,구미시,11,1105,경상북도 구미시 옥계동 832-3,1522-3232,36.138285,0,1044,20160324,Z9999@T05@T08@T16@T17@T20@@T21@T30@@T36@@T43@T56@T62@T65@T70@T71@P90
구미시청DT,경북,구미시,11,1105,경상북도 구미시 송정동 33-11,1522-3232,36.1176314,0,975,20150825,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@@T43@T51@T56@T62@T65@T70@T71@P90@T09
구미금오산DT,경북,구미시,11,1105,경상북도 구미시 남통동 414 - 4번지,1522-3232,36.12245,0,708,20131220,Z9999@T01@T05@T08@T16@T17@T20@T30@@@T43@T56@T62@T65@T70@T71@T09
구미인동,경북,구미시,11,1105,경상북도 구미시 황상동 305-49 노블레스 타워 1층,1522-3232,36.10782365568934,0,98,20080808,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@T56@T62@T65@T70@T71
구미공단,경북,구미시,11,1105,경상북도 구미시 공단동 260-10번지 HALLA SIGMA VALLEY 106,1522-3232,36.10177277179551,0,467,20120103,Z9999@T05@T08@T16@T17@@T20@T21@T30@T34@@@@T43@T56@T62@T65@T70@T71@T09
구미인의DT,경북,구미시,11,1105,경상북도 구미시 인의동 1005-6,1522-3232,36.09563265468403,0,2187,20231018,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@T43@T51@T56@T62@T65@T70@T71@P90@T09
삼성전자 구미2캠퍼스,경북,구미시,11,1105,경상북도 구미시 임수동 94-1 삼성전자 2공장 창의동 1층,1522-3232,36.107137,0,2448,20250829,T05@T08@T16@T17@T20@T21@T30@T34@T51@T56@T62@T70@T74@P40
구미광평DT,경북,구미시,11,1105,경상북도 구미시 광평동 792-137,1522-3232,36.10374,0,1872,20211014,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T51@T56@T62@T65@T70@P90@T09
구미문성DT,경북,구미시,11,1105,경상북도 구미시 고아읍 문성리 1121,1522-3232,36.16098123075868,0,1850,20210909,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@@T43@T51@T56@T62@T65@T70@T71@P90@T09
구미확장단지,경북,구미시,11,1105,경상북도 구미시 산동읍 신당리 1404,1522-3232,36.15580816173035,0,1704,20200918,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T56@T62@T65@T70@T09
상주무양DT,경북,상주시,11,1108,경상북도 상주시 무양동 1-113,1522-3232,36.4261853415948,0,2037,20221006,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@T36@@T51@T56@T62@T65@T70@P90@T09
영주가흥,경북,영주시,11,1112,"경상북도 영주시 가흥동 396-2, 397-8, 397-18, 380-10",1522-3232,36.82291130042651,0,2280,20240704,Z9999@T05@T08@T16@T17@T20@T30@T34@T36@T51@T56@T62@T63@T65@T70@P01@T09
경북도청대로,경북,예천군,11,1113,경상북도 예천군 호명면 산합리 1493,1522-3232,36.5747342643423,0,2085,20230202,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T51@T56@T62@T64@T65@T70@P90@T09
포항쌍용DT,경북,포항시 남구,11,1118,"경상북도 포항시 남구 상도동 601, 601-3, 601-12",1522-3232,36.0155,0,1316,20171222,Z9999@T01@T05@T08@T16@T17@T20@T30@@@@T36@T43@@T56@T62@T65@T70@T71@T09
포항오천,경북,포항시 남구,11,1118,경상북도 포항시 남구 오천읍 문덕리 176-5,1522-3232,35.9642032,0,988,20151027,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@@T36@T43@T51@@T56@T62@T64@T65@T70@T71@P90
포항대이,경북,포항시 남구,11,1118,경상북도 포항시 남구 대잠동 458-5,1522-3232,36.025372,0,876,20141223,T02@T05@T08@T16@T17@T20@T21@T30@@T36@@@T43@@T62@T65@T70@T71
포항이마트,경북,포항시 남구,11,1118,경상북도 포항시 남구 인덕동 161-176번지 이마트 포항점 1층,1522-3232,35.9912207539553,0,620,20130523,@T05@T08@T16@T17@T20@T21@T30@T34@@@T36@T43@T51@@T56@T62@T64@T65@T70@P40@P90@T09
포항시청,경북,포항시 남구,11,1118,경상북도 포항시 남구 대잠동 1005-1번지,1522-3232,36.01821259088287,0,556,20120925,T05@T08@T16@T17@T20@@T30@@@@T43@@T62@T65@T70@T71@P90
포항송도,경북,포항시 남구,11,1118,경상북도 포항시 남구 송도동 254-600,1522-3232,36.0356471,0,2150,20230727,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T51@T56@T62@T65@T70@P50@P90@T09
포항IC DT,경북,포항시 남구,11,1118,"경상북도 포항시 남구 이동 535, 535-3",1522-3232,36.0354586,0,2105,20230316,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@T51@@T56@T62@T65@T70@T71@P90@T09
포항세명기독병원,경북,포항시 남구,11,1118,경상북도 포항시 남구 대도동 94-5 포항세명기독병원,1522-3232,36.017709992582596,0,1776,20210617,T05@T08@T16@T17@T20@T30@T34@@@T43@T51@@T56@T62@T64@T65@T70@T71@P40@P70@P90
포항포스코DT,경북,포항시 남구,11,1118,경상북도 포항시 남구 동촌동 701-83,1522-3232,35.9965777972114,0,1810,20210528,T01@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@@T56@T62@T65@T70@P90@T09
김천구미역,경북,김천시,11,1122,"경상북도 김천시 율곡동 792,",1522-3232,36.116366,0,1130,20161111,Z9999@T05@T08@T16@T17@T20@T21@T30@@T36@@T56@T62@T65@T70@P60@T09
김천시청DT,경북,김천시,11,1122,"경상북도 김천시 신음동 1000-3,5,11,12",1522-3232,36.132607850006174,0,1039,20160226,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@@T43@T56@T62@T65@T70@T71@T09
김천부곡DT,경북,김천시,11,1122,"경상북도 김천시 부곡동 415-1, 415-19",1522-3232,36.12816,0,2188,20230921,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@T43@T51@T56@T62@T65@T70@T71@P90@T09
안동이마트,경북,안동시,11,1123,경상북도 안동시 옥동 800-3 이마트,1522-3232,36.558505,0,1614,20200207,T05@T08@T16@T17@T20@T30@T34@@T36@T43@@T56@T62@T65@T70@T71@P40@P90@T09
안동병원,경북,안동시,11,1123,경상북도 안동시 수상동 574-2 안동병원 1층,1522-3232,36.547024,0,1583,20191219,Z9999@T05@T08@T16@T17@T20@T30@T34@@T36@@T56@T62@T65@T70@P70@P90
